,date,symbol,close,daily_bias,daily_bias_pct,bb_position,bb_pct,position_state,vol_state,bb_width_pctl,bb_squeezing,wr_value,wr_in_momentum,wr_trend,wr_phase,wr_bars_since_cross50,entry_valid,adv_cr,mfi_value,mfi_state,mfi_diverge,mfi_reliable,momentum_pass,full_entry,fwd_1d,fwd_3d,fwd_5d,fwd_10d,fwd_20d,fwd_max_dd_5d,fwd_max_up_5d
506,2024-02-06,SYN003,4911.434828022909,BULLISH,0.4674799544118002,riding,0.5890927904221283,RIDING_UPPER,NORMAL,60.0,False,-23.63035462253056,False,falling,NONE,21,False,2002.77,48.63,NEUTRAL,False,False,False,False,-0.8305669134324734,-2.2863124025579773,-0.6542718311213447,-1.5436757910915588,0.1042474555525974,-2.487916261980405,-0.6542718311213447
507,2024-02-13,SYN003,4879.3006934392715,BEARISH,-0.6913336495294169,below_mid,0.3024522097213712,MID_BAND_BROKEN,SQUEEZE,15.0,True,-27.628231227413515,False,rising,NONE,26,False,2619.87,35.6,FALLING,False,False,False,False,0.032502790987321006,-0.9279420564777374,-0.8952614031458972,-1.1660407416431484,3.6330974159923146,-0.9279420564777374,0.032502790987321006
508,2024-02-20,SYN003,4835.61819758748,BEARISH,-1.2416130074808658,below_mid,0.08011748096182439,MID_BAND_BROKEN,SQUEEZE,2.0,True,-32.215880799136464,False,falling,NONE,31,False,3258.81,23.39,WEAK,True,False,False,False,0.38125355056914945,-1.433184193399295,-0.27322542022814034,1.67376068514149,5.974871916083946,-1.520183806663622,0.38125355056914945
509,2024-02-27,SYN003,4822.406059446493,BEARISH,-0.8376784307031864,below_mid,0.20799075575365114,MID_BAND_BROKEN,SQUEEZE,1.0,True,-33.60345398382109,False,flat,NONE,36,False,3653.36,31.57,FALLING,False,False,False,False,-0.2959805695522233,0.5172006186421774,1.9523203408250644,4.8557582774664265,8.683004460665455,-0.2959805695522233,2.568478417326414
510,2024-03-05,SYN003,4916.5548738622465,BULLISH,1.539550490677207,above_upper,1.3118220676921348,RIDING_UPPER,SQUEEZE,2.0,True,-23.71570009727343,False,falling,NONE,41,False,3560.5,40.68,FALLING,False,False,False,False,-0.20475378745639095,2.5033808747536135,2.8478389966360984,4.23030603172232,10.832975432964354,-0.20475378745639095,2.8478389966360984
511,2024-03-12,SYN003,5056.570440851108,BULLISH,3.635130461263797,above_upper,1.6159850860736134,RIDING_UPPER,SQUEEZE,19.0,True,-9.44341706517171,True,rising,LATE,46,True,3281.06,60.56,RISING,False,False,True,True,1.159129874780751,2.724685443602959,1.3441867603376956,3.6500104963920643,-1.4535740188949986,1.0181202632572939,2.790557507202207
512,2021-10-05,SYN004,1680.727345670386,BEARISH,-1.4622330875103058,below_mid,0.3512282323998819,MID_BAND_BROKEN,NORMAL,77.77777777777779,False,-62.746890668006316,False,falling,NONE,9,False,1166.39,57.39,RISING,False,False,False,False,-1.0729305523157429,3.5530040767768556,0.6208156959714994,-9.339614105320305,-13.081059579788823,-1.0729305523157429,3.5530040767768556
513,2021-10-12,SYN004,1691.1615648387929,BEARISH,-1.6144108907478705,below_mid,0.3021111877583023,MID_BAND_BROKEN,NORMAL,58.44155844155844,False,-59.680183301102865,False,falling,NONE,2,False,1146.39,32.32,FALLING,False,False,False,False,-0.1331808416770941,-8.05998263138581,-9.898975408217225,-14.51649434068434,-16.807361095798413,-9.898975408217225,-0.1331808416770941
514,2021-10-19,SYN004,1523.753897422179,BEARISH,-10.810045756883994,near_lower,-0.5390692122676811,MID_BAND_BROKEN,EXPANDED,86.58536585365853,False,-97.67809052982415,False,falling,NONE,7,False,1063.08,15.93,WEAK,False,False,False,False,-1.4474406673538276,-1.8560291174391508,-5.12482399993509,-4.12688015558963,-11.589296876863243,-5.498467352901127,-1.4474406673538276
515,2021-10-26,SYN004,1445.6641919871408,BEARISH,-11.223348722718955,near_lower,-0.2540681430050748,MID_BAND_BROKEN,EXPANDED,98.85057471264368,False,-97.08965643975202,False,rising,NONE,12,False,1025.45,27.68,WEAK,False,False,False,False,3.3590837842453425,3.227439384764108,1.0518492680791303,-2.679893316780968,-8.693647099317403,1.0518492680791303,3.7696175606564575
516,2021-11-02,SYN004,1460.8704002094396,BEARISH,-6.348535386758322,below_mid,0.010866298728986042,MID_BAND_BROKEN,EXPANDED,91.30434782608695,False,-93.79826987095724,False,falling,NONE,17,False,958.98,29.43,WEAK,False,False,False,False,0.5746345117531471,-1.3819008627637963,-3.6928988552799247,-7.783638139015547,-6.484500201625942,-4.194031613309779,0.5746345117531471
517,2021-11-09,SYN004,1406.921933922982,BEARISH,-5.872191822114462,near_lower,-0.09439290465081447,MID_BAND_BROKEN,NORMAL,70.10309278350515,False,-97.13867691390618,False,rising,NONE,22,False,1052.54,49.06,NEUTRAL,False,False,False,False,-2.452750017635741,-4.258937923512541,-4.247598811627085,-6.179353874026727,-4.6887245339562345,-4.258937923512541,-2.2289400598087927
518,2021-11-16,SYN004,1347.1615345771486,BEARISH,-6.147204198562376,near_lower,-0.3293471498566201,MID_BAND_BROKEN,NORMAL,42.0,False,-98.21026251561175,False,falling,NONE,27,False,978.52,42.43,FALLING,False,False,False,False,1.2626110824051517,1.494028567495409,-2.017448166755964,1.4087933108313688,5.905699737164238,-2.017448166755964,1.494028567495409
519,2021-11-23,SYN004,1319.9832488945804,BEARISH,-6.235954150477265,near_lower,-0.2581300527681387,MID_BAND_BROKEN,NORMAL,49.0,False,-99.58826801276263,False,falling,NONE,32,False,1019.8,43.55,FALLING,False,False,False,False,1.0732767730790682,1.944955166939022,3.49678734987271,1.5888073698288263,7.0138943575294155,1.0732767730790682,4.1494945234878955
520,2021-11-30,SYN004,1366.1402561623647,BEARISH,-0.6488464939885911,below_mid,0.3837296708178068,MID_BAND_BROKEN,SQUEEZE,19.0,True,-90.83298948232874,False,rising,NONE,37,False,1027.94,60.04,RISING,False,False,False,False,-0.27859382959155576,-0.29383550105152034,-1.843516140838175,4.4344344109777944,7.678845992785166,-1.843516140838175,-0.27859382959155576
521,2021-12-07,SYN004,1340.9552400335235,BEARISH,-1.048161871251727,below_mid,0.012075600693405113,MID_BAND_BROKEN,SQUEEZE,0.0,True,-95.55274091117982,False,falling,NONE,42,False,1007.55,43.21,FALLING,False,False,False,False,-0.8452930348368026,3.1377740916755936,6.395859249424407,5.340240847548139,15.687199927291928,-0.8452930348368026,6.395859249424407
522,2021-12-14,SYN004,1426.720849783849,BULLISH,4.908412743226049,above_upper,1.8868858552691414,RIDING_UPPER,SQUEEZE,7.000000000000001,True,-74.97102282914413,False,rising,NONE,47,False,986.61,56.06,RISING,False,False,False,False,1.5225809382477529,0.20614927968727326,-0.9921611699207022,3.106649258078731,8.960956572742829,-2.0173999230859385,1.5225809382477529
523,2021-12-21,SYN004,1412.565479509131,BULLISH,2.5788298355567476,riding,0.9856649266662952,RIDING_UPPER,SQUEEZE,14.000000000000002,True,-74.57339926561913,False,rising,NONE,99,False,1015.33,54.56,NEUTRAL,False,False,False,False,1.0987671522356468,3.7910275251990644,4.139884757038237,9.822418286206736,3.846159809123484,1.0987671522356468,5.829494869083018
524,2021-12-28,SYN004,1471.0440624785135,BULLISH,4.818319925765097,above_upper,1.2022123562289666,RIDING_UPPER,NORMAL,33.0,False,-20.111758855314495,False,falling,NONE,2,False,1011.85,74.88,STRONG,False,False,False,False,-0.32992703749358254,0.21758915167269244,5.4566351234457855,5.677914428205888,9.406903172708025,-0.5165634072638037,6.4779917522850505
525,2022-01-04,SYN004,1551.3135694730797,BULLISH,7.614904883222792,above_upper,1.4588214579393641,RIDING_UPPER,NORMAL,52.0,False,-10.593765833807222,True,falling,DEVELOPING,7,True,1194.39,42.75,FALLING,True,False,True,True,2.641736170507092,-1.9726797222996306,0.20982966553133586,-5.441747295628307,-0.4039994261070379,-1.9726797222996306,2.641736170507092
526,2022-01-11,SYN004,1554.5686855472472,BULLISH,4.590577478653298,above_upper,1.0626819251069388,RIDING_UPPER,NORMAL,55.00000000000001,False,-18.592903313508646,True,rising,LATE,12,True,1141.36,41.43,FALLING,False,False,True,True,-1.1318106109899695,-3.2739796976839375,-5.639743107061257,3.52863582204348,-4.590050577806126,-5.707681973848066,-1.1318106109899695
527,2022-01-18,SYN004,1466.8950052595635,BEARISH,-2.5127122677776534,below_mid,0.11798607511821613,MID_BAND_BROKEN,NORMAL,27.0,False,-48.738953629713464,False,flat,NONE,17,False,1054.78,36.88,FALLING,False,False,False,False,1.1024351760103634,7.194346953361608,9.716356473581023,5.327665989420671,6.323504914651612,1.1024351760103634,10.172940765392902
528,2022-01-25,SYN004,1609.4237530637379,BULLISH,5.105413278947939,above_upper,1.2714018380029541,RIDING_UPPER,NORMAL,28.000000000000004,False,-5.4701449334444945,True,falling,LATE,22,True,918.31,39.98,FALLING,False,False,True,True,-2.354998070298331,1.4895100894041224,-4.000033017152848,-7.84197177465461,-6.120990529604253,-4.000033017152848,1.4895100894041224
529,2022-02-01,SYN004,1545.0462715552878,BEARISH,-0.4276879062026517,below_mid,0.4329228544913016,MID_BAND_BROKEN,NORMAL,26.0,False,-30.250696995103283,False,falling,NONE,27,False,646.67,39.04,FALLING,False,False,False,False,-1.5943643501180382,-0.3620225127097698,-4.0020209154740805,0.9454675710092619,-5.836144114797248,-4.0020209154740805,-0.3620225127097698
530,2022-02-08,SYN004,1483.2131966138927,BEARISH,-3.6820159526140706,near_lower,-0.057539853967683637,MID_BAND_BROKEN,NORMAL,35.0,False,-49.73961119641149,False,falling,NONE,32,False,620.54,42.08,FALLING,False,False,False,False,-1.2745883724651796,-1.156981022882786,5.153742332562139,1.867424117237193,-5.289299780256885,-2.4691807460974102,5.153742332562139
531,2022-02-15,SYN004,1559.6541830099309,BULLISH,1.451766659623552,riding,0.7017664562771847,CONSOLIDATING,NORMAL,44.0,False,-25.646489080978448,False,rising,NONE,1,False,631.17,43.02,FALLING,False,False,False,False,-2.5673860095938417,-4.137338621350817,-3.1252508397956347,-6.718094282971199,-8.19015996374265,-6.260542770786892,-2.5673860095938417
532,2022-02-22,SYN004,1510.9110775575052,BEARISH,-0.5055668321559972,below_mid,0.42485180838767633,MID_BAND_BROKEN,NORMAL,37.0,False,-51.855310718430346,False,rising,NONE,6,False,633.52,45.13,NEUTRAL,False,False,False,False,-0.19251299522399234,-3.016950802055829,-3.7087512218834107,-7.025527502548357,-4.979338742580208,-5.544896800986432,-0.19251299522399234
533,2022-03-01,SYN004,1454.8751445070195,BEARISH,-2.357535926368338,near_lower,-0.02417538476636074,MID_BAND_BROKEN,SQUEEZE,9.0,True,-85.63524789826991,False,rising,NONE,11,False,596.12,47.29,NEUTRAL,False,False,False,False,-0.24378346039499732,-3.6978536044544486,-3.4445251492249085,-1.5780827690602295,0.08242719275970423,-3.6978536044544486,-0.24378346039499732
534,2022-03-08,SYN004,1404.761604264653,BEARISH,-4.259449094446076,near_lower,-0.2523811749923817,MID_BAND_BROKEN,NORMAL,25.0,False,-94.072785540527,False,falling,NONE,16,False,621.77,31.51,FALLING,False,False,False,False,2.2040141762981857,0.9485015143604336,1.933025944980571,2.200807065642918,0.7930313337339401,-0.23733211628114148,2.2040141762981857
535,2022-03-15,SYN004,1431.916010540214,BEARISH,-1.3390869571579445,below_mid,0.24744273217470386,MID_BAND_BROKEN,SQUEEZE,19.0,True,-83.26067503032662,False,rising,NONE,21,False,705.48,28.42,WEAK,False,False,False,False,-2.4933381253704257,-1.3060173140455822,0.262703003447462,1.6871343381004156,1.8719106886427417,-2.4933381253704257,0.262703003447462
536,2022-03-22,SYN004,1435.6776969067482,NEUTRAL,0.18634875554944064,riding,0.5429856418522492,CONSOLIDATING,SQUEEZE,9.0,True,-81.1998092673861,False,flat,NONE,26,False,825.06,52.79,NEUTRAL,False,False,False,False,1.3842349130596343,0.6538690650967016,1.4206991154068316,-1.3774604842452631,0.7712002146078367,0.24451772346993916,1.4206991154068316
537,2022-03-29,SYN004,1456.0743572467954,BULLISH,2.041663289900234,above_upper,1.2709817736013125,RIDING_UPPER,SQUEEZE,6.0,True,-73.13436929230286,False,rising,NONE,31,False,970.59,56.46,RISING,False,False,False,False,-0.9321858850650289,-1.00516411165682,-2.7589630362023554,0.18171064780720947,-0.043877433240502306,-2.7589630362023554,-0.9321858850650289
538,2022-04-05,SYN004,1415.9018039507353,BEARISH,-0.9655923769254974,below_mid,0.09828832369431194,MID_BAND_BROKEN,SQUEEZE,4.0,True,-89.0197795434624,False,flat,NONE,36,False,1246.48,40.83,FALLING,False,False,False,False,-0.2565310812963073,2.316514754693433,3.0241076975602077,2.178671031392221,8.389408550241995,-0.5359473646721069,3.9102922474165913
539,2022-04-12,SYN004,1458.7201993939032,BULLISH,1.7372900795519488,above_upper,1.1074006645366026,RIDING_UPPER,SQUEEZE,19.0,True,-60.151562758588184,False,falling,NONE,41,False,1205.44,20.67,WEAK,True,False,False,False,-0.33759053460503674,1.3200236268724241,-0.8206202267238782,-0.22517890699707,7.645483993543545,-0.8206202267238782,1.5587190967198516
540,2022-04-19,SYN004,1446.74964638637,NEUTRAL,0.056603609458898425,riding,0.5198112528608685,FIRST_DIP,NORMAL,22.0,False,-66.90936537736225,False,falling,NONE,2,False,1200.26,24.0,WEAK,False,False,False,False,-0.4255159457507096,-0.7734457819042251,0.6003680614740547,6.078311115381063,12.577584366446004,-1.2689654119878102,0.6003680614740547
541,2022-04-26,SYN004,1455.4354691927624,BULLISH,0.7798293262215303,riding,0.7689134386798145,CONSOLIDATING,NORMAL,25.0,False,-52.0959037153355,False,rising,NONE,7,False,1209.82,52.51,NEUTRAL,False,False,False,False,1.6099076019314706,3.636480046202073,5.44525150301598,7.888425971923474,11.551778576042349,1.6099076019314706,5.44525150301598
542,2022-05-03,SYN004,1534.687590954409,BULLISH,4.844873062042277,above_upper,1.527187145205673,RIDING_UPPER,NORMAL,35.0,False,-6.2026157599399685,True,flat,DEVELOPING,4,True,1058.86,75.01,STRONG,False,False,True,True,-0.18170891257714983,1.9612670683417432,2.317007578892838,6.126863430164997,6.657034309342258,-0.18170891257714983,2.8204744822979855
543,2022-05-10,SYN004,1570.2464187491505,BULLISH,5.194922830413146,above_upper,1.3067708460694107,RIDING_UPPER,NORMAL,69.0,False,-7.661147231619624,True,falling,DEVELOPING,9,True,1046.8,80.5,STRONG,False,False,True,True,3.6370043242192507,3.1356568664187234,3.7235802154734765,3.395501019796332,2.7394149650663335,2.081234729318493,3.7235802154734765
544,2022-05-17,SYN004,1628.7158037318748,BULLISH,6.380384145725936,above_upper,1.212687525810786,RIDING_UPPER,EXPANDED,99.0,False,-5.9017361318466355,True,rising,LATE,14,True,917.49,76.42,STRONG,False,False,True,True,-1.8566174583340311,-4.237854714265421,-0.31630145719574454,0.499563316997631,0.2467313964151563,-5.114343683931399,-0.31630145719574454
545,2022-05-24,SYN004,1623.5641519110934,BULLISH,3.63007509827157,above_upper,1.1217370329228802,RIDING_UPPER,NORMAL,51.0,False,-7.916690784026646,True,rising,LATE,19,True,824.41,66.82,RISING,False,False,True,True,0.06355017113293115,-2.060207451769047,0.8184535547133942,-0.6345402345933615,-0.5725110753576845,-2.7918639691315583,1.190218984622593
546,2022-05-31,SYN004,1636.8522704254622,BULLISH,2.7597000621377274,above_upper,1.13805395454058,RIDING_UPPER,NORMAL,28.000000000000004,False,-5.27807562886618,True,falling,LATE,24,True,694.45,47.94,NEUTRAL,True,False,True,True,-0.2714433567048702,-1.1901135039025568,-1.4411982509910604,-0.2515751434510993,2.30488285714896,-1.4411982509910604,-0.2714433567048702
547,2022-06-07,SYN004,1613.261984132783,BULLISH,0.21733241319676797,riding,0.5673474023739975,RIDING_UPPER,NORMAL,25.0,False,-14.562999851878962,True,falling,LATE,29,True,676.97,40.53,FALLING,True,False,True,True,1.3258127700029654,-0.11293157448178937,1.2070186390551463,0.062425272707566926,15.39227858308605,-0.6701799583823331,1.3258127700029654
548,2022-06-14,SYN004,1632.7343569780567,BULLISH,1.3751630998537652,riding,0.9156497007407691,CONSOLIDATING,NORMAL,30.0,False,-6.898849274498063,True,rising,LATE,34,True,875.47,61.42,RISING,False,False,False,False,2.6691723319838934,3.068392012939425,-1.1309426774339326,2.562905634125623,19.072358455721638,-1.1309426774339326,3.068392012939425
549,2022-06-21,SYN004,1614.2690673258653,BEARISH,-0.8868198490569525,below_mid,0.22897717948695312,MID_BAND_BROKEN,NORMAL,30.0,False,-29.8262633808001,False,falling,NONE,39,False,1017.4,54.66,NEUTRAL,False,False,False,False,1.0956313618378788,3.208178098928771,3.736101477642473,15.320289577829937,14.959993840421193,-0.5392159689779685,6.239901837542461
550,2022-06-28,SYN004,1674.5797978033522,BULLISH,2.1249522836272643,above_upper,1.0624598782431873,RIDING_UPPER,NORMAL,45.0,False,-15.188136480114801,True,falling,LATE,44,True,1044.17,52.06,NEUTRAL,False,False,True,True,3.8400947797923246,4.249239745934386,11.166978453189834,16.09690435301283,2.8628026768183545,1.7954691018935875,11.166978453189834
551,2022-07-05,SYN004,1861.5797630055224,BULLISH,11.088092513274878,above_upper,1.8788515023017378,RIDING_UPPER,EXPANDED,95.0,False,-0.2844486672265377,True,rising,LATE,99,True,1067.49,51.69,NEUTRAL,False,False,True,True,0.008338942329655374,2.56454754195079,4.434703513956606,-0.31243048272574514,-3.167034082788478,-0.5643795031030518,4.434703513956606
552,2022-07-12,SYN004,1944.1353061706334,BULLISH,11.370456595916712,above_upper,1.3928557073131125,RIDING_UPPER,EXPANDED,99.0,False,-1.9581516811437345,True,flat,LATE,99,True,1026.76,76.28,STRONG,False,False,True,True,-1.346303126257642,-4.310363785873905,-4.545552232115968,-11.399185662999155,-6.539663806067775,-5.400131350960546,-1.346303126257642
553,2022-07-19,SYN004,1855.7636203656396,BULLISH,3.1110939989157087,riding,0.763073850043121,RIDING_UPPER,EXPANDED,93.0,False,-23.73097414708114,False,rising,NONE,99,False,1119.82,46.88,NEUTRAL,False,False,False,False,-2.9153197729347324,-0.7330948448540986,-7.180004275493923,-2.863550203787524,-2.074441020688267,-7.180004275493923,-0.7330948448540986
554,2022-07-26,SYN004,1722.5197130803258,BEARISH,-5.888631439727078,near_lower,-0.24137469156398092,MID_BAND_BROKEN,NORMAL,79.0,False,-56.41314172256455,False,falling,NONE,99,False,1136.65,33.23,FALLING,False,False,False,False,1.8362375884114712,2.75513266105063,4.650349354160532,5.484737237795323,4.487554360342072,1.1536321074688383,4.650349354160532
555,2022-08-02,SYN004,1802.6228974328446,BEARISH,-1.4999391092493572,below_mid,0.2990437581104438,MID_BAND_BROKEN,NORMAL,75.0,False,-39.490027087608595,False,rising,NONE,0,False,1243.82,30.03,FALLING,False,False,False,False,-1.207529437240118,0.7393991303280112,0.7973101750583078,0.8123718591267926,2.1734969663060433,-1.207529437240118,2.282132099291667
556,2022-08-09,SYN004,1816.9953932120075,BULLISH,0.42789138662349907,riding,0.5753194512024499,CONSOLIDATING,NORMAL,61.0,False,-37.7735238583202,False,falling,NONE,5,False,1289.27,48.52,NEUTRAL,False,False,False,False,-1.302187999598281,-0.8210807577357149,0.014942545631746462,-0.9453338023730273,3.9727734769228418,-1.3406540237478115,0.7099075777934116
557,2022-08-16,SYN004,1817.266898577765,BULLISH,1.353423849534311,riding,0.8531401178154687,CONSOLIDATING,NORMAL,41.0,False,-37.69784624588499,False,falling,NONE,10,False,1157.59,48.15,NEUTRAL,False,False,False,False,-0.713258046744969,-1.0342074322643668,-0.9601328797111064,1.3501568131749409,1.5278497093006216,-1.9320991722501901,-0.713258046744969
558,2022-08-23,SYN004,1799.8187215724136,NEUTRAL,0.1788724383691807,riding,0.5612245216304617,CONSOLIDATING,SQUEEZE,16.0,True,-42.566214157030565,False,rising,NONE,15,False,1630.01,58.77,RISING,False,False,False,False,0.13201611303590433,2.0044859800770087,2.332686583757293,4.965043513935652,7.498010896556084,0.13201611303590433,2.332686583757293
559,2022-08-30,SYN004,1841.8028514224854,BULLISH,1.6454585183642654,above_upper,1.2499108528316494,RIDING_UPPER,SQUEEZE,1.0,True,-30.862466294699534,False,rising,NONE,20,False,1682.94,67.66,RISING,False,False,False,False,0.3013588026885561,1.3676576089075576,2.5723520197271643,0.17532572391893986,10.72633691851006,-0.05269037330214443,2.5723520197271643
560,2022-09-06,SYN004,1889.180504270444,BULLISH,3.5662878123189716,above_upper,1.5287794433717596,RIDING_UPPER,NORMAL,30.0,False,-25.118767669032295,False,falling,NONE,25,False,1698.9,79.61,STRONG,False,False,False,False,-1.7025900883072653,0.33286845588069713,-2.3369126754032132,2.4131532725789384,12.835795446901166,-2.3369126754032132,0.5078044643743507
561,2022-09-13,SYN004,1845.0320056049018,BULLISH,0.22820502235312268,riding,0.5573622771260902,RIDING_UPPER,NORMAL,41.0,False,-44.57663395320769,False,falling,NONE,30,False,1778.6,57.52,RISING,False,False,False,False,0.9649975101351238,1.9393812105319208,4.863727000759921,10.532544933938581,19.60246586609169,0.6759885097568752,4.863727000759921
562,2022-09-20,SYN004,1934.7693254341696,BULLISH,3.810697352031937,above_upper,1.6312574643981446,RIDING_UPPER,NORMAL,22.0,False,-2.2919105474966806,True,rising,LATE,35,True,1440.33,53.08,NEUTRAL,True,False,True,True,0.7482966777655475,3.1223827029859264,5.405890192266005,10.177054256479856,16.666017052901093,0.7482966777655475,5.405890192266005
563,2022-09-27,SYN004,2039.3608306407864,BULLISH,6.9779739882489435,above_upper,1.5913515642006981,RIDING_UPPER,NORMAL,65.0,False,-2.6634157902350224,True,falling,LATE,40,True,1435.24,65.6,RISING,False,False,True,True,2.0183327562702136,3.903304481826564,4.5264681655939665,8.205656476627654,20.44145190432165,2.0183327562702136,6.202942100156128
564,2022-10-04,SYN004,2131.671849421334,BULLISH,8.122205043686591,above_upper,1.2380309147455675,RIDING_UPPER,EXPANDED,92.0,False,-12.109279836823035,True,falling,LATE,45,True,1473.66,72.06,STRONG,False,False,True,True,1.5644597527865178,2.4784259231042327,3.519862840103838,5.8895773173565535,18.766611643311435,0.9840786637566712,3.519862840103838
565,2022-10-11,SYN004,2206.7037747220697,BULLISH,7.746394969746524,above_upper,1.1587124478936537,RIDING_UPPER,EXPANDED,90.0,False,-3.1515654671131035,True,flat,LATE,99,True,1472.61,73.92,STRONG,False,False,True,True,1.64848740963226,1.492822204079447,2.28913989280779,11.307907392380102,14.422951679300589,1.3298933482279285,2.28913989280779
566,2022-10-18,SYN004,2257.218311145328,BULLISH,5.626411917175578,above_upper,1.1301221552800356,RIDING_UPPER,NORMAL,75.0,False,-1.267317665460639,True,rising,LATE,99,True,1519.02,63.11,RISING,True,False,True,True,1.5315949610175794,10.162710656528517,8.816935511456435,12.160813795074233,6.1195161192241665,1.5315949610175794,10.479795695059657
567,2022-10-25,SYN004,2456.2357939917974,BULLISH,9.561540491216542,above_upper,1.3881339192744546,RIDING_UPPER,EXPANDED,82.0,False,-7.341026028187342,True,falling,LATE,99,True,1394.47,70.76,STRONG,False,False,True,True,-4.768454290773228,-0.6334296000112705,3.0729392147472723,2.798583101503649,-0.5958044965653886,-4.768454290773228,3.0729392147472723
568,2022-11-01,SYN004,2531.7144269120304,BULLISH,9.169278477717464,above_upper,1.3479439127180715,RIDING_UPPER,EXPANDED,82.0,False,-2.7699452155346105,True,rising,LATE,99,True,1528.23,65.93,RISING,False,False,True,True,-1.3998703763264175,-2.888391062530915,-0.2661766660908116,-5.38628195662697,-8.595195748502372,-2.888391062530915,0.5649763317516543
569,2022-11-08,SYN004,2524.975593855536,BULLISH,5.261147463368516,above_upper,1.0615750459231719,RIDING_UPPER,NORMAL,64.0,False,-5.384965811814357,True,rising,LATE,99,True,1696.09,53.8,NEUTRAL,False,False,True,True,0.721930194463094,-0.7262537137779246,-5.133770188869658,-3.301978972528652,-6.4460456585324515,-5.144227337730111,0.721930194463094
570,2022-11-15,SYN004,2395.3491495419457,BEARISH,-2.4217205945775917,below_mid,0.08221827922602637,MID_BAND_BROKEN,NORMAL,38.0,False,-23.22476112454064,False,flat,NONE,99,False,1562.26,54.8,NEUTRAL,False,False,False,False,-1.689502426514855,-1.4678785220675339,1.930920223126753,-3.3915946421261722,-4.108056616056322,-1.689502426514855,1.930920223126753
571,2022-11-22,SYN004,2441.6014306849456,BEARISH,-0.20536005743264396,below_mid,0.46263436235572475,MID_BAND_BROKEN,NORMAL,36.0,False,-17.071993182029882,True,rising,LATE,99,False,1571.02,54.34,NEUTRAL,False,False,False,False,-1.9556309926168969,-1.421127393339261,-5.221688231207889,-3.251428160159131,-3.496908221153361,-5.221688231207889,-1.4094194188996267
572,2022-11-29,SYN004,2314.1086161258663,BEARISH,-4.879726057007313,near_lower,-0.377471325270748,MID_BAND_BROKEN,NORMAL,42.0,False,-40.5531870447735,False,falling,NONE,99,False,1311.97,33.13,FALLING,False,False,False,False,0.5090576062339647,1.794414475489492,2.0788089957279876,-0.7416145326859636,2.655913036958002,0.005613123374925699,2.0788089957279876
573,2022-12-06,SYN004,2362.214514208807,BEARISH,-1.2686088972083565,below_mid,0.25721110318324414,MID_BAND_BROKEN,NORMAL,37.0,False,-40.71726221175874,False,rising,NONE,99,False,1023.99,47.87,NEUTRAL,False,False,False,False,1.8250164164925087,-0.5055555401957346,-2.762986320238092,-0.25372990662910766,7.168097363332437,-2.762986320238092,1.8250164164925087
574,2022-12-13,SYN004,2296.946850326539,BEARISH,-2.844704678715675,near_lower,-0.37184169095273883,MID_BAND_BROKEN,SQUEEZE,13.0,True,-64.03597658124863,False,falling,NONE,99,False,1027.14,34.81,FALLING,False,False,False,False,1.0059772681353385,3.9990802457531283,2.5805568462570427,3.4229123853346977,7.517204907477004,1.0059772681353385,4.976788032057988
575,2022-12-20,SYN004,2356.220869527526,NEUTRAL,-0.1738845246814145,below_mid,0.44444001996835103,MID_BAND_BROKEN,SQUEEZE,12.0,True,-59.86135115699324,False,falling,NONE,3,False,1051.04,48.49,NEUTRAL,False,False,False,False,-1.486800585859127,0.5412582203144778,0.8211649117289888,7.440706567788546,2.6023504370319195,-1.486800585859127,1.4707278404965551
576,2022-12-27,SYN004,2375.5693285509215,BULLISH,0.8462072870398706,riding,0.805775182287502,FIRST_DIP,SQUEEZE,8.0,True,-63.4200351842166,False,falling,NONE,8,False,1269.3,50.15,NEUTRAL,False,False,False,False,1.8108429142003502,4.26867052122204,6.565627030648868,3.9587867211548833,-2.090694201526122,1.8108429142003502,6.565627030648868
577,2023-01-03,SYN004,2531.5403505180648,BULLISH,5.860616721721847,above_upper,1.6069891129808287,RIDING_UPPER,NORMAL,53.0,False,-12.083238175426828,True,rising,FRESH,3,True,1468.88,69.36,RISING,False,False,True,True,-0.5987147089236977,-0.8396645101664935,-2.4462299731453196,-4.503280260637455,-8.76699842695282,-2.4462299731453196,-0.5987147089236977
578,2023-01-10,SYN004,2469.6130516814237,BULLISH,1.7391234830893412,riding,0.8029779090577474,RIDING_UPPER,NORMAL,57.99999999999999,False,-34.93211827558046,False,falling,NONE,8,False,1727.65,48.01,NEUTRAL,False,False,False,False,-0.5754011680242144,-2.2934036721678597,-2.1086322824078074,-5.819114587117424,-6.284897460950367,-2.2934036721678597,-0.5754011680242144
579,2023-01-17,SYN004,2417.5379936231125,BEARISH,-1.0230029340735964,below_mid,0.2902781321363276,MID_BAND_BROKEN,NORMAL,36.0,False,-52.538520127813406,False,falling,NONE,1,False,1929.58,29.95,WEAK,False,False,False,False,2.97635244295249,-0.42056868915146817,-3.790408072971274,-4.464779709661492,-6.7811055999816965,-3.790408072971274,2.97635244295249
580,2023-01-24,SYN004,2325.903438345674,BEARISH,-5.25364818216717,near_lower,-0.778529096919386,MID_BAND_BROKEN,NORMAL,30.0,False,-87.10596419948543,False,falling,NONE,4,False,2403.71,11.26,WEAK,False,False,False,False,0.11743638891899,-3.3157514194951276,-0.700940127884242,-0.49456200352224755,-5.3608979870039875,-3.3157514194951276,0.11743638891899
